X,Y,ID,SERIE,SITIO,AZIMUTE,SCN,VIAPRINC,BAIRRO,SITIO1,SERIE1,STATUS,FINALIDADE,ENDERECO,BENEFICIAD,DESCRTIPOL,DATAATIVAC,DATADESATI,FISCALIZAC,TOTALFXS,TEMDISPLAY,TEMCONTAGE,INFVELOCID,INFAVANCO,INFPARADAF,INFCONVERS,INFRETORNO,INFFXEXCLU,INFCIRCCAM,INFCAPACET,INFCINTOSE,KML_NAME,DESCRIO,DESCRIO2,MULTIPLE_F
-38.526777,-3.738023,363,,FS119,105,00077:F,RUA DOMINGOS OLIMPIO,JOS BONIFCIO,FS119,N.E.,Pendente,Fiscalizao,"Av. Domingos Olmpio, 207  [L-O]",Indefinido,Meio de quadra,,,No-metrolgico,2,N,S,N,N,N,N,N,S,N,N,N,FS119 - N.E.,"<b>FS119 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Domingos Olmpio, 207  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Faixa exclusiva;",FS119|N.E.
-38.526747,-3.73785,364,,FS121,285,00077:F,RUA DOMINGOS OLIMPIO,JOS BONIFCIO,FS121,N.E.,Pendente,Fiscalizao,"Av. Domingos Olmpio, 238  [L-O]",Indefinido,Meio de quadra,,,No-metrolgico,2,N,S,N,N,N,N,N,S,N,N,N,FS121 - N.E.,"<b>FS121 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Domingos Olmpio, 238  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Faixa exclusiva;",FS121|N.E.
-38.517025,-3.753098,207,130730.1219,01385194,260,00068:f,AV PONTES VIEIRA,JOAQUIM TVORA,01385194,130730.1219,Ativo,Fiscalizao,Av. Pontes Vieira x R. Capito Gustavo  [L-O],Indefinido,Cruzamento,20131014.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385194 - 130730.1219,<b>01385194 - 130730.1219</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>14/10/2013<br><b>Local:</b> Av. Pontes Vieira x R. Capito Gustavo  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385194|130730.1219
-38.504649,-3.758607,20,FSMTD0254,FS052,180,00267:g,AV RAUL BARBOSA,SO JOO DO TAUAPE,FS052,FSMTD0254,Ativo,Fiscalizao,Av. Gov. Raul Barbosa x R. Ana Gonalves  [N-S],Indefinido,Meio de quadra,20130429.000000,,Metrolgico,4,N,S,S,N,N,N,N,N,N,N,N,FS052 - FSMTD0254,<b>FS052 - FSMTD0254</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>29/04/2013<br><b>Local:</b> Av. Gov. Raul Barbosa x R. Ana Gonalves  - Indefinido<br>Meio de quadra<br>,"<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade;",FS052|FSMTD0254
-38.504559,-3.758605,223,FSMTD0250,FS094,180,00267:g,AV RAUL BARBOSA,SO JOO DO TAUAPE,FS094,FSMTD0250,Ativo,Fiscalizao,Av. Gov. Raul Barbosa x R. Ana Gonalves  [N-S],Indefinido,Meio de quadra,20130424.000000,,Metrolgico,1,N,S,S,N,N,N,N,N,N,N,N,FS094 - FSMTD0250,<b>FS094 - FSMTD0250</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>24/04/2013<br><b>Local:</b> Av. Gov. Raul Barbosa x R. Ana Gonalves  - Indefinido<br>Meio de quadra<br>,"<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade;",FS094|FSMTD0250
-38.50441,-3.758846,19,FSMTD0251,FS051,0,00267:g,AV RAUL BARBOSA,SO JOO DO TAUAPE,FS051,FSMTD0251,Ativo,Fiscalizao,Av. Gov. Raul Barbosa x R. Ana Gonalves  [S-N],Indefinido,Meio de quadra,20130424.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,FS051 - FSMTD0251,<b>FS051 - FSMTD0251</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>24/04/2013<br><b>Local:</b> Av. Gov. Raul Barbosa x R. Ana Gonalves  - Indefinido<br>Meio de quadra<br>,"<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",FS051|FSMTD0251
-38.503474,-3.752253,344,N.E.,013851000,20,00094:c,AV DESEMBARGADOR MOREIRA,DIONSIO TORRES,013851000,N.E.,Aprovado,Dados de trfego,Av. Gov. Raul Barbosa x R. Lvio Barreto  [S-N],Indefinido,Cruzamento,,,No-metrolgico,2,N,S,N,N,N,N,N,N,N,N,N,013851000 - N.E.,<b>013851000 - N.E.</b><br><b>Aprovado</b><br><b>Finalidade: </b>Dados de trfego<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Gov. Raul Barbosa x R. Lvio Barreto  - Indefinido<br>Cruzamento<br>,<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>,013851000|N.E.
-38.512918,-3.746794,122,FSMTD247,FS105,200,00318:a,AV RUI BARBOSA,JOAQUIM TVORA,FS105,FSMTD247,Ativo,Fiscalizao,"Av. Rui Barbosa, 2727  [N-S]",Indefinido,Meio de quadra,20131003.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,FS105 - FSMTD247,"<b>FS105 - FSMTD247</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>03/10/2013<br><b>Local:</b> Av. Rui Barbosa, 2727  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",FS105|FSMTD247
-38.516747,-3.736046,154,130307.1156,01385185,105,00287:d,AV HERACLITO GRACA,CENTRO,01385185,130307.1156,Ativo,Fiscalizao,Av. Herclito Graa x R. Joo Cordeiro  [O-L],Indefinido,Cruzamento,20130703.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385185 - 130307.1156,<b>01385185 - 130307.1156</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>03/07/2013<br><b>Local:</b> Av. Herclito Graa x R. Joo Cordeiro  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385185|130307.1156
-38.514246,-3.736801,150,130207.1099,01385182,285,00375:f,AV HERACLITO GRACA,ALDEOTA,01385182,130207.1099,Ativo,Fiscalizao,Av. Herclito Graa x R. Ildefonso Albano  [L-O],Indefinido,Cruzamento,20130603.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385182 - 130207.1099,<b>01385182 - 130207.1099</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>03/06/2013<br><b>Local:</b> Av. Herclito Graa x R. Ildefonso Albano  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385182|130207.1099
-38.503374,-3.751572,244,130904.1237,01385121,75,00094:d,AV DESEMBARGADOR MOREIRA,DIONSIO TORRES,01385121,130904.1237,Inativo,Fiscalizao,Av. Pontes Vieira x Av. Desembargador Moreira  [O-L],Indefinido,Cruzamento,20131009.000000,20140819.000000,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385121 - 130904.1237,<b>01385121 - 130904.1237</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>09/10/2013<br><b>Local:</b> Av. Pontes Vieira x Av. Desembargador Moreira  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385121|130904.1237
-38.503267,-3.751642,243,130904.1237,01385120,15,00094:c,AV DESEMBARGADOR MOREIRA,DIONSIO TORRES,01385120,130904.1237,Inativo,Fiscalizao,Av. Desembargador Moreira x Av. Pontes Vieira  [S-N],Indefinido,Cruzamento,20131009.000000,20140819.000000,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385120 - 130904.1237,<b>01385120 - 130904.1237</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>09/10/2013<br><b>Local:</b> Av. Desembargador Moreira x Av. Pontes Vieira  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385120|130904.1237
-38.509467,-3.743262,49,130107.1113,01385149,105,00052:h,AV ANTONIO SALES,JOAQUIM TVORA,01385149,130107.1113,Ativo,Fiscalizao,Av. Antnio Sales x Av. Baro de Studart  [O-L],Indefinido,Cruzamento,20130205.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385149 - 130107.1113,<b>01385149 - 130107.1113</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>05/02/2013<br><b>Local:</b> Av. Antnio Sales x Av. Baro de Studart  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385149|130107.1113
-38.509382,-3.743206,50,130107.1113,01385150,200,00052:e,AV BARAO DE STUDART,JOAQUIM TVORA,01385150,130107.1113,Ativo,Fiscalizao,Av. Baro de Studart x Av. Antnio Sales  [N-S],Indefinido,Cruzamento,20130205.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385150 - 130107.1113,<b>01385150 - 130107.1113</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>05/02/2013<br><b>Local:</b> Av. Baro de Studart x Av. Antnio Sales  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385150|130107.1113
-38.508844,-3.741729,58,130107.1112,01385109,20,00134:c,AV BARAO DE STUDART,DIONSIO TORRES,01385109,130107.1112,Ativo,Fiscalizao,Av. Baro de Studart x R. Pe. Valdevino  [S-N],Indefinido,Cruzamento,20130124.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385109 - 130107.1112,<b>01385109 - 130107.1112</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>24/01/2013<br><b>Local:</b> Av. Baro de Studart x R. Pe. Valdevino  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385109|130107.1112
-38.50876,-3.741675,57,130107.1112,01385110,280,00134:b,RUA PADRE VALDEVINO,ALDEOTA,01385110,130107.1112,Ativo,Fiscalizao,R. Pe. Valdevino x Av. Baro de Studart  [L-O],Indefinido,Cruzamento,20130124.000000,,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385110 - 130107.1112,<b>01385110 - 130107.1112</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>24/01/2013<br><b>Local:</b> R. Pe. Valdevino x Av. Baro de Studart  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385110|130107.1112
-38.507478,-3.737672,265,TST07,TST07,285,00100:b,RUA JOAO CARVALHO,ALDEOTA,TST07,TST07,Inativo,Indefinido,R. Joo Carvalho x Av. Baro de Studart  [L-O],Indefinido,Cruzamento,,,No-metrolgico,0,N,N,N,N,N,N,N,N,N,N,N,TST07 - TST07,<b>TST07 - TST07</b><br><b>Inativo</b><br><b>Finalidade: </b>Indefinido<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> R. Joo Carvalho x Av. Baro de Studart  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 0<br><b> Infraes: </b>Equipamento para testes;",TST07|TST07
-38.506016,-3.735943,266,TST06,TST06,105,00536:l,RUA TORRES CAMARA,ALDEOTA,TST06,TST06,Inativo,Indefinido,R. Torres Cmara x R. Silva Paulet  [O-L],Indefinido,Cruzamento,,,No-metrolgico,0,N,N,N,N,N,N,N,N,N,N,N,TST06 - TST06,<b>TST06 - TST06</b><br><b>Inativo</b><br><b>Finalidade: </b>Indefinido<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> R. Torres Cmara x R. Silva Paulet  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 0<br><b> Infraes: </b>Equipamento para testes;",TST06|TST06
-38.49986,-3.797262,145,130420.1177,01385108,340,00256:c,RUA DESEMBARGADOR GONZAGA,CIDADE DOS FUNCIONRIOS,01385108,130420.1177,Ativo,Fiscalizao,Av. Desembargador Gonzaga x Av. Oliveira Paiva  [S-N],Indefinido,Cruzamento,20130522.000000,,Misto,4,N,S,S,S,S,S,N,N,N,N,N,01385108 - 130420.1177,<b>01385108 - 130420.1177</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>22/05/2013<br><b>Local:</b> Av. Desembargador Gonzaga x Av. Oliveira Paiva  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385108|130420.1177
-38.499864,-3.79707,144,130420.1179,01385107,260,00256:b,AV OLIVEIRA PAIVA,CIDADE DOS FUNCIONRIOS,01385107,130420.1179,Ativo,Fiscalizao,Av. Oliveira Paiva x Av. Desembargador Gonzaga  [L-O],Indefinido,Cruzamento,20130522.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385107 - 130420.1179,<b>01385107 - 130420.1179</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>22/05/2013<br><b>Local:</b> Av. Oliveira Paiva x Av. Desembargador Gonzaga  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385107|130420.1179
-38.50158,-3.793456,272,FSMTD190,FS110,335,00256:a,RUA DESEMBARGADOR GONZAGA,CIDADE DOS FUNCIONRIOS,FS110,FSMTD190,Ativo,Fiscalizao,"Av. Desembargador Gonzaga, 726 - Oposto  [S-N]",Indefinido,Meio de quadra,20140521.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,FS110 - FSMTD190,"<b>FS110 - FSMTD190</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>21/05/2014<br><b>Local:</b> Av. Desembargador Gonzaga, 726 - Oposto  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",FS110|FSMTD190
-38.493263,-3.80055,280,TST08,TST08,105,00256:c,AV VIENA WEYNE,CAMBEBA,TST08,TST08,Inativo,Indefinido,"Av. Viena Wayne, 118  [O-L]",Indefinido,Meio de quadra,,,No-metrolgico,0,N,N,N,N,N,N,N,N,N,N,N,TST08 - TST08,"<b>TST08 - TST08</b><br><b>Inativo</b><br><b>Finalidade: </b>Indefinido<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Viena Wayne, 118  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 0<br><b> Infraes: </b>Equipamento para testes;",TST08|TST08
-38.493001,-3.800512,281,TST11,TST11,280,00256:c,AV VIENA WEYNE,CIDADE DOS FUNCIONRIOS,TST11,TST11,Inativo,Indefinido,"Av. Viena Wayne, 171  [L-O]",Indefinido,Meio de quadra,,,No-metrolgico,0,N,N,N,N,N,N,N,N,N,N,N,TST11 - TST11,"<b>TST11 - TST11</b><br><b>Inativo</b><br><b>Finalidade: </b>Indefinido<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Viena Wayne, 171  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 0<br><b> Infraes: </b>Equipamento para testes;",TST11|TST11
-38.492611,-3.800636,282,TST10,TST10,290,00256:c,AV VIENA WEYNE,CIDADE DOS FUNCIONRIOS,TST10,TST10,Inativo,Indefinido,"Av. Viena Wayne, 181  [L-O]",Indefinido,Meio de quadra,,,No-metrolgico,0,N,N,N,N,N,N,N,N,N,N,N,TST10 - TST10,"<b>TST10 - TST10</b><br><b>Inativo</b><br><b>Finalidade: </b>Indefinido<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Viena Wayne, 181  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 0<br><b> Infraes: </b>Equipamento para testes;",TST10|TST10
-38.492399,-3.80085,279,TST09,TST09,105,00256:c,AV VIENA WEYNE,CAMBEBA,TST09,TST09,Inativo,Indefinido,"Av. Viena Wayne, 188  [O-L]",Indefinido,Meio de quadra,,,No-metrolgico,0,N,N,N,N,N,N,N,N,N,N,N,TST09 - TST09,"<b>TST09 - TST09</b><br><b>Inativo</b><br><b>Finalidade: </b>Indefinido<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Viena Wayne, 188  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 0<br><b> Infraes: </b>Equipamento para testes;",TST09|TST09
-38.502362,-3.783118,21,FSMTD0193,FS072,10,00256:a,AV ROGACIANO LEITE,JARDIM DAS OLIVEIRAS,FS072,FSMTD0193,Ativo,Fiscalizao,"Av. Rogaciano Leite, 2819  [S-N]",Escola Maria de Lourdes Ribeiro Jereissati,Travessia de pedestres,20130204.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS072 - FSMTD0193,"<b>FS072 - FSMTD0193</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>04/02/2013<br><b>Local:</b> Av. Rogaciano Leite, 2819  - Escola Maria de Lourdes Ribeiro Jereissati<br>Travessia de pedestres<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS072|FSMTD0193
-38.472275,-3.788776,224,ATSMS00652,AT204,80,00559:b,AV EDILSON BRASIL SOARES,SAPIRANGA / COIT,AT204,ATSMS00652,Ativo,Fiscalizao,"Av. Edilson Brasil Soares, 1555 - Oposto  [O-L]",Indefinido,Meio de quadra,20130917.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT204 - ATSMS00652,"<b>AT204 - ATSMS00652</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>17/09/2013<br><b>Local:</b> Av. Edilson Brasil Soares, 1555 - Oposto  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT204|ATSMS00652
-38.470415,-3.788552,225,ATSMS00708,AT205,260,00559:b,AV EDILSON BRASIL SOARES,EDSON QUEIROZ,AT205,ATSMS00708,Ativo,Fiscalizao,"Av. Edilson Brasil Soares, 1725  [L-O]",Indefinido,Meio de quadra,20130917.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT205 - ATSMS00708,"<b>AT205 - ATSMS00708</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>17/09/2013<br><b>Local:</b> Av. Edilson Brasil Soares, 1725  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT205|ATSMS00708
-38.502228,-3.765425,227,FSMTD234,FS107,285,00243:d,AV GENERAL MURILO BORGES,SALINAS,FS107,FSMTD234,Ativo,Fiscalizao,"Av. Murilo Borges, 776m aps a Av. Rogaciano Leite  [L-O]",Indefinido,Meio de quadra,20131126.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS107 - FSMTD234,"<b>FS107 - FSMTD234</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>26/11/2013<br><b>Local:</b> Av. Murilo Borges, 776m aps a Av. Rogaciano Leite  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS107|FSMTD234
-38.501551,-3.765801,226,FSMTD192,FS106,125,00243:d,AV GENERAL MURILO BORGES,SALINAS,FS106,FSMTD192,Ativo,Fiscalizao,"Av. Murilo Borges, 493m antes da Av. Rogaciano Leite  [O-L]",Indefinido,Meio de quadra,20131126.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS106 - FSMTD192,"<b>FS106 - FSMTD192</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>26/11/2013<br><b>Local:</b> Av. Murilo Borges, 493m antes da Av. Rogaciano Leite  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS106|FSMTD192
-38.496643,-3.766876,264,TST04,TST04,210,00243:a,AV ROGACIANO LEITE,SALINAS,TST04,TST04,Inativo,Indefinido,"Av. Rogaciano Leite, 1040  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,0,N,N,N,N,N,N,N,N,N,N,N,TST04 - TST04,"<b>TST04 - TST04</b><br><b>Inativo</b><br><b>Finalidade: </b>Indefinido<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Rogaciano Leite, 1040  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 0<br><b> Infraes: </b>Equipamento para testes;",TST04|TST04
-38.499691,-3.751978,4,FSMTD0189,FS026,255,00050:l,AV ALMIRANTE HENRIQUE SABOIA,SO JOO DO TAUAPE,FS026,FSMTD0189,Ativo,Fiscalizao,Av. Almirante Henrique Sabia x R. Vicente Leite  [L-O],Indefinido,Meio de quadra,20130228.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS026 - FSMTD0189,<b>FS026 - FSMTD0189</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>28/02/2013<br><b>Local:</b> Av. Almirante Henrique Sabia x R. Vicente Leite  - Indefinido<br>Meio de quadra<br>,"<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS026|FSMTD0189
-38.494461,-3.752861,123,FSMTD242,FS104,45,00050:c,RUA MANGUEZAIS,SO JOO DO TAUAPE,FS104,FSMTD242,Ativo,Fiscalizao,"R. dos Manguesais, 260  [O-L]",Indefinido,Meio de quadra,20131003.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS104 - FSMTD242,"<b>FS104 - FSMTD242</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>03/10/2013<br><b>Local:</b> R. dos Manguesais, 260  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS104|FSMTD242
-38.491093,-3.766181,283,FSMTD245,FS113,135,00500:f,RUA WALTER BEZERRA DE SA,PATRIOLINO RIBEIRO,FS113,FSMTD245,Ativo,Fiscalizao,"Av. Chanceler Edson Queiroz, 6m antes R. Joo A. Lima  [O-L]",Indefinido,Meio de quadra,20140716.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS113 - FSMTD245,"<b>FS113 - FSMTD245</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>16/07/2014<br><b>Local:</b> Av. Chanceler Edson Queiroz, 6m antes R. Joo A. Lima  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS113|FSMTD245
-38.49112,-3.766085,284,FSMTD245,FS112,300,00500:f,RUA WALTER BEZERRA DE SA,PATRIOLINO RIBEIRO,FS112,FSMTD245,Ativo,Fiscalizao,"Av. Chanceler Edson Queiroz, 6m aps R. Joo A. Lima  [L-O]",Indefinido,Meio de quadra,20140716.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS112 - FSMTD245,"<b>FS112 - FSMTD245</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>16/07/2014<br><b>Local:</b> Av. Chanceler Edson Queiroz, 6m aps R. Joo A. Lima  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS112|FSMTD245
-38.49289,-3.760927,8,FSMTD178,FS058,25,00252:c,AV ROGACIANO LEITE,PATRIOLINO RIBEIRO,FS058,FSMTD178,Ativo,Fiscalizao,"Av. Rogaciano Leite, 340 - Oposto  [S-N]",Escola,Travessia de pedestres,20130412.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,FS058 - FSMTD178,"<b>FS058 - FSMTD178</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>12/04/2013<br><b>Local:</b> Av. Rogaciano Leite, 340 - Oposto  - Escola<br>Travessia de pedestres<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",FS058|FSMTD178
-38.491924,-3.758856,7,FSMTD141,FS057,200,00252:c,AV ROGACIANO LEITE,SALINAS,FS057,FSMTD141,Ativo,Fiscalizao,"Av. Rogaciano Leite, 200  [N-S]",Indefinido,Meio de quadra,20130412.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,FS057 - FSMTD141,"<b>FS057 - FSMTD141</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>12/04/2013<br><b>Local:</b> Av. Rogaciano Leite, 200  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",FS057|FSMTD141
